JOBID;JOBNAME;JOBGROUP;LEVEL;DOMAIN;PRE_VALIDATION_JOB_NAME;POST_VALIDATION_JOB_NAME
J01;analytics-job-files/tb_regional_hrposition_text_analytics;1;1;hrposition_text;;
