JOBID;JOBNAME;JOBGROUP;LEVEL;DOMAIN;PRE_VALIDATION_JOB_NAME;POST_VALIDATION_JOB_NAME
J01;analytics-job-files/tb_regional_hrp1002_analyticssec;1;1;hrp1002;;
